,extracted_organism_name,extracted_compound_name,accepted_name,accepted_name_w_author,InChIKey_simp,refDOI,pairs
382,prunus armeniaca,tocopherols,Prunus armeniaca,Prunus armeniaca L.,QUEDXNHFTDJVIY,10.24193/subbchem.2019.4.15,Prunus armeniaca_QUEDXNHFTDJVIY
383,prunus armeniaca,carotenoids,Prunus armeniaca,Prunus armeniaca L.,FLFJZZNKVVNCFQ,10.24193/subbchem.2019.4.15,Prunus armeniaca_FLFJZZNKVVNCFQ
385,spinacia oleracea,anthocyanins,Spinacia oleracea,Spinacia oleracea L.,NWKFECICNXDNOQ,10.24193/subbchem.2019.4.15,Spinacia oleracea_NWKFECICNXDNOQ
387,spinacia oleracea,carotenoids,Spinacia oleracea,Spinacia oleracea L.,FLFJZZNKVVNCFQ,10.24193/subbchem.2019.4.15,Spinacia oleracea_FLFJZZNKVVNCFQ
389,viscum album,anthocyanins,Viscum album,Viscum album L.,NWKFECICNXDNOQ,10.24193/subbchem.2019.4.15,Viscum album_NWKFECICNXDNOQ
390,viscum album,tocopherols,Viscum album,Viscum album L.,QUEDXNHFTDJVIY,10.24193/subbchem.2019.4.15,Viscum album_QUEDXNHFTDJVIY
391,viscum album,carotenoids,Viscum album,Viscum album L.,FLFJZZNKVVNCFQ,10.24193/subbchem.2019.4.15,Viscum album_FLFJZZNKVVNCFQ
393,cornus mas,anthocyanins,Cornus mas,Cornus mas L.,NWKFECICNXDNOQ,10.24193/subbchem.2019.4.15,Cornus mas_NWKFECICNXDNOQ
394,cornus mas,tocopherols,Cornus mas,Cornus mas L.,QUEDXNHFTDJVIY,10.24193/subbchem.2019.4.15,Cornus mas_QUEDXNHFTDJVIY
395,cornus mas,carotenoids,Cornus mas,Cornus mas L.,FLFJZZNKVVNCFQ,10.24193/subbchem.2019.4.15,Cornus mas_FLFJZZNKVVNCFQ
397,crataegus monogyna,anthocyanins,Crataegus monogyna,Crataegus monogyna Jacq.,NWKFECICNXDNOQ,10.24193/subbchem.2019.4.15,Crataegus monogyna_NWKFECICNXDNOQ
399,crataegus monogyna,carotenoids,Crataegus monogyna,Crataegus monogyna Jacq.,FLFJZZNKVVNCFQ,10.24193/subbchem.2019.4.15,Crataegus monogyna_FLFJZZNKVVNCFQ
401,calendula officinalis,anthocyanins,Calendula officinalis,Calendula officinalis L.,NWKFECICNXDNOQ,10.24193/subbchem.2019.4.15,Calendula officinalis_NWKFECICNXDNOQ
403,calendula officinalis,carotenoids,Calendula officinalis,Calendula officinalis L.,FLFJZZNKVVNCFQ,10.24193/subbchem.2019.4.15,Calendula officinalis_FLFJZZNKVVNCFQ
405,physalis alkekengi,anthocyanins,Alkekengi officinarum,Alkekengi officinarum Moench,NWKFECICNXDNOQ,10.24193/subbchem.2019.4.15,Alkekengi officinarum_NWKFECICNXDNOQ
406,physalis alkekengi,tocopherols,Alkekengi officinarum,Alkekengi officinarum Moench,QUEDXNHFTDJVIY,10.24193/subbchem.2019.4.15,Alkekengi officinarum_QUEDXNHFTDJVIY
407,physalis alkekengi,carotenoids,Alkekengi officinarum,Alkekengi officinarum Moench,FLFJZZNKVVNCFQ,10.24193/subbchem.2019.4.15,Alkekengi officinarum_FLFJZZNKVVNCFQ
409,rosa canina,anthocyanins,Rosa canina,Rosa canina L.,NWKFECICNXDNOQ,10.24193/subbchem.2019.4.15,Rosa canina_NWKFECICNXDNOQ
410,rosa canina,tocopherols,Rosa canina,Rosa canina L.,QUEDXNHFTDJVIY,10.24193/subbchem.2019.4.15,Rosa canina_QUEDXNHFTDJVIY
411,rosa canina,carotenoids,Rosa canina,Rosa canina L.,FLFJZZNKVVNCFQ,10.24193/subbchem.2019.4.15,Rosa canina_FLFJZZNKVVNCFQ
413,sambucus nigra,anthocyanins,Sambucus nigra,Sambucus nigra L.,NWKFECICNXDNOQ,10.24193/subbchem.2019.4.15,Sambucus nigra_NWKFECICNXDNOQ
414,sambucus nigra,tocopherols,Sambucus nigra,Sambucus nigra L.,QUEDXNHFTDJVIY,10.24193/subbchem.2019.4.15,Sambucus nigra_QUEDXNHFTDJVIY
415,sambucus nigra,carotenoids,Sambucus nigra,Sambucus nigra L.,FLFJZZNKVVNCFQ,10.24193/subbchem.2019.4.15,Sambucus nigra_FLFJZZNKVVNCFQ
417,sambucus ebulus,anthocyanins,Sambucus ebulus,Sambucus ebulus L.,NWKFECICNXDNOQ,10.24193/subbchem.2019.4.15,Sambucus ebulus_NWKFECICNXDNOQ
418,sambucus ebulus,tocopherols,Sambucus ebulus,Sambucus ebulus L.,QUEDXNHFTDJVIY,10.24193/subbchem.2019.4.15,Sambucus ebulus_QUEDXNHFTDJVIY
419,sambucus ebulus,carotenoids,Sambucus ebulus,Sambucus ebulus L.,FLFJZZNKVVNCFQ,10.24193/subbchem.2019.4.15,Sambucus ebulus_FLFJZZNKVVNCFQ
421,allium sativum,anthocyanins,Allium sativum,Allium sativum L.,NWKFECICNXDNOQ,10.24193/subbchem.2019.4.15,Allium sativum_NWKFECICNXDNOQ
422,allium sativum,tocopherols,Allium sativum,Allium sativum L.,QUEDXNHFTDJVIY,10.24193/subbchem.2019.4.15,Allium sativum_QUEDXNHFTDJVIY
423,allium sativum,carotenoids,Allium sativum,Allium sativum L.,FLFJZZNKVVNCFQ,10.24193/subbchem.2019.4.15,Allium sativum_FLFJZZNKVVNCFQ
425,prunus domestica,anthocyanins,Prunus domestica,Prunus domestica L.,NWKFECICNXDNOQ,10.24193/subbchem.2019.4.15,Prunus domestica_NWKFECICNXDNOQ
426,prunus domestica,tocopherols,Prunus domestica,Prunus domestica L.,QUEDXNHFTDJVIY,10.24193/subbchem.2019.4.15,Prunus domestica_QUEDXNHFTDJVIY
427,prunus domestica,carotenoids,Prunus domestica,Prunus domestica L.,FLFJZZNKVVNCFQ,10.24193/subbchem.2019.4.15,Prunus domestica_FLFJZZNKVVNCFQ
429,aronia melanocarpa,anthocyanins,Aronia melanocarpa,Aronia melanocarpa (Michx.) Elliott,NWKFECICNXDNOQ,10.24193/subbchem.2019.4.15,Aronia melanocarpa_NWKFECICNXDNOQ
431,aronia melanocarpa,carotenoids,Aronia melanocarpa,Aronia melanocarpa (Michx.) Elliott,FLFJZZNKVVNCFQ,10.24193/subbchem.2019.4.15,Aronia melanocarpa_FLFJZZNKVVNCFQ
437,byrsonima crassifolia (l.) kunth,anthraquinones,Byrsonima crassifolia,Byrsonima crassifolia (L.) Kunth,RZVHIXYEVGDQDX,10.1590/1519-6984.166532,Byrsonima crassifolia_RZVHIXYEVGDQDX
438,elegia capensis (burm.f.) schelpe,quercetin 3-galactoside,Elegia capensis,Elegia capensis (Burm.f.) Schelpe,OVSQVDMCBVZWGM,10.3390/scipharm90010004.,Elegia capensis_OVSQVDMCBVZWGM
439,elegia capensis (burm.f.) schelpe,myricetin 3-arabinoside,Elegia capensis,Elegia capensis (Burm.f.) Schelpe,SBEOEJNITMVWLK,10.3390/scipharm90010004.,Elegia capensis_SBEOEJNITMVWLK
441,elegia capensis (burm.f.) schelpe,myricetin 3-galactoside,Elegia capensis,Elegia capensis (Burm.f.) Schelpe,FOHXFLPXBUAOJM,10.3390/scipharm90010004.,Elegia capensis_FOHXFLPXBUAOJM
442,elegia cuspidata mast,syringetin 3-galactoside,Elegia cuspidata,Elegia cuspidata Mast.,DPROLROHQRPDHW,10.3390/scipharm90010004.,Elegia cuspidata_DPROLROHQRPDHW
445,elegia deustum (rottb.) kunth,syringetin 3-galactoside,Elegia deusta,Elegia deusta (Rottb.) Kunth,DPROLROHQRPDHW,10.3390/scipharm90010004.,Elegia deusta_DPROLROHQRPDHW
446,elegia deustum (rottb.) kunth,laricitrin 3-galactoside,Elegia deusta,Elegia deusta (Rottb.) Kunth,ODXINVOINFDDDD,10.3390/scipharm90010004.,Elegia deusta_ODXINVOINFDDDD
448,elegia deustum (rottb.) kunth,laricitrin 3-rhamnoside,Elegia deusta,Elegia deusta (Rottb.) Kunth,UFWGANQPWYXUQI,10.3390/scipharm90010004.,Elegia deusta_UFWGANQPWYXUQI
449,elegia filacea mast,syringetin 3-galactoside,Elegia filacea,Elegia filacea Mast.,DPROLROHQRPDHW,10.3390/scipharm90010004.,Elegia filacea_DPROLROHQRPDHW
450,elegia filacea mast,laricitrin 3-galactoside,Elegia filacea,Elegia filacea Mast.,ODXINVOINFDDDD,10.3390/scipharm90010004.,Elegia filacea_ODXINVOINFDDDD
451,elegia galpinii n.e.br,syringetin 3-galactoside,Elegia galpinii,Elegia galpinii N.E.Br.,DPROLROHQRPDHW,10.3390/scipharm90010004.,Elegia galpinii_DPROLROHQRPDHW
452,elegia galpinii n.e.br,myricetin 3-galactoside,Elegia galpinii,Elegia galpinii N.E.Br.,FOHXFLPXBUAOJM,10.3390/scipharm90010004.,Elegia galpinii_FOHXFLPXBUAOJM
453,elegia galpinii n.e.br,laricitrin 3-galactoside,Elegia galpinii,Elegia galpinii N.E.Br.,ODXINVOINFDDDD,10.3390/scipharm90010004.,Elegia galpinii_ODXINVOINFDDDD
454,elegia hookeriana (mast.) moline and h.p.linder,myricetin 3-rhamnoside,Elegia hookeriana,Elegia hookeriana (Mast.) Moline & H.P.Linder,DCYOADKBABEMIQ,10.3390/scipharm90010004.,Elegia hookeriana_DCYOADKBABEMIQ
455,elegia hookeriana (mast.) moline and h.p.linder,syringetin 3-galactoside,Elegia hookeriana,Elegia hookeriana (Mast.) Moline & H.P.Linder,DPROLROHQRPDHW,10.3390/scipharm90010004.,Elegia hookeriana_DPROLROHQRPDHW
456,elegia hookeriana (mast.) moline and h.p.linder,laricitrin 3-galactoside,Elegia hookeriana,Elegia hookeriana (Mast.) Moline & H.P.Linder,ODXINVOINFDDDD,10.3390/scipharm90010004.,Elegia hookeriana_ODXINVOINFDDDD
457,elegia hookeriana (mast.) moline and h.p.linder,myricetin 3-galactoside,Elegia hookeriana,Elegia hookeriana (Mast.) Moline & H.P.Linder,FOHXFLPXBUAOJM,10.3390/scipharm90010004.,Elegia hookeriana_FOHXFLPXBUAOJM
458,elegia hookeriana (mast.) moline and h.p.linder,laricitrin 3-rhamnoside,Elegia hookeriana,Elegia hookeriana (Mast.) Moline & H.P.Linder,UFWGANQPWYXUQI,10.3390/scipharm90010004.,Elegia hookeriana_UFWGANQPWYXUQI
459,elegia macrocarpa (kunth) moline and h.p.linder,quercetin,Elegia macrocarpa,Elegia macrocarpa (Kunth) Moline & H.P.Linder,REFJWTPEDVJJIY,10.3390/scipharm90010004.,Elegia macrocarpa_REFJWTPEDVJJIY
460,elegia macrocarpa (kunth) moline and h.p.linder,kaempferol,Elegia macrocarpa,Elegia macrocarpa (Kunth) Moline & H.P.Linder,IYRMWMYZSQPJKC,10.3390/scipharm90010004.,Elegia macrocarpa_IYRMWMYZSQPJKC
461,elegia microcarpa (kunth.) moline and h.p.linder,syringetin 3-galactoside,Elegia microcarpa,Elegia microcarpa (Kunth) Moline & H.P.Linder,DPROLROHQRPDHW,10.3390/scipharm90010004.,Elegia microcarpa_DPROLROHQRPDHW
462,elegia microcarpa (kunth.) moline and h.p.linder,laricitrin 3-galactoside,Elegia microcarpa,Elegia microcarpa (Kunth) Moline & H.P.Linder,ODXINVOINFDDDD,10.3390/scipharm90010004.,Elegia microcarpa_ODXINVOINFDDDD
464,elegia microcarpa (kunth.) moline and h.p.linder,laricitrin 3-rhamnoside,Elegia microcarpa,Elegia microcarpa (Kunth) Moline & H.P.Linder,UFWGANQPWYXUQI,10.3390/scipharm90010004.,Elegia microcarpa_UFWGANQPWYXUQI
465,elegia mucronata (nees) kunth,myricetin 3-galactoside,Elegia mucronata,Elegia mucronata (Nees) Rchb. ex Kunth,FOHXFLPXBUAOJM,10.3390/scipharm90010004.,Elegia mucronata_FOHXFLPXBUAOJM
466,elegia nuda (rottb.) kunth,myricetin 3-rhamnoside,Elegia nuda,Elegia nuda (Rottb.) Kunth,DCYOADKBABEMIQ,10.3390/scipharm90010004.,Elegia nuda_DCYOADKBABEMIQ
467,elegia nuda (rottb.) kunth,syringetin 3-galactoside,Elegia nuda,Elegia nuda (Rottb.) Kunth,DPROLROHQRPDHW,10.3390/scipharm90010004.,Elegia nuda_DPROLROHQRPDHW
468,elegia nuda (rottb.) kunth,laricitrin 3-galactoside,Elegia nuda,Elegia nuda (Rottb.) Kunth,ODXINVOINFDDDD,10.3390/scipharm90010004.,Elegia nuda_ODXINVOINFDDDD
469,elegia nuda (rottb.) kunth,myricetin 3-galactoside,Elegia nuda,Elegia nuda (Rottb.) Kunth,FOHXFLPXBUAOJM,10.3390/scipharm90010004.,Elegia nuda_FOHXFLPXBUAOJM
470,elegia nuda (rottb.) kunth,laricitrin 3-rhamnoside,Elegia nuda,Elegia nuda (Rottb.) Kunth,UFWGANQPWYXUQI,10.3390/scipharm90010004.,Elegia nuda_UFWGANQPWYXUQI
471,elegia persistens mast,syringetin 3-galactoside,Elegia persistens,Elegia persistens Mast.,DPROLROHQRPDHW,10.3390/scipharm90010004.,Elegia persistens_DPROLROHQRPDHW
472,elegia persistens mast,myricetin 3-galactoside,Elegia persistens,Elegia persistens Mast.,FOHXFLPXBUAOJM,10.3390/scipharm90010004.,Elegia persistens_FOHXFLPXBUAOJM
474,elegia recta (mast.) moline and h.p.linder,myricetin 3-rhamnoside,Elegia recta,Elegia recta (Mast.) Moline & H.P.Linder,DCYOADKBABEMIQ,10.3390/scipharm90010004.,Elegia recta_DCYOADKBABEMIQ
475,elegia recta (mast.) moline and h.p.linder,syringetin 3-galactoside,Elegia recta,Elegia recta (Mast.) Moline & H.P.Linder,DPROLROHQRPDHW,10.3390/scipharm90010004.,Elegia recta_DPROLROHQRPDHW
476,elegia recta (mast.) moline and h.p.linder,laricitrin 3-galactoside,Elegia recta,Elegia recta (Mast.) Moline & H.P.Linder,ODXINVOINFDDDD,10.3390/scipharm90010004.,Elegia recta_ODXINVOINFDDDD
477,elegia recta (mast.) moline and h.p.linder,myricetin 3-galactoside,Elegia recta,Elegia recta (Mast.) Moline & H.P.Linder,FOHXFLPXBUAOJM,10.3390/scipharm90010004.,Elegia recta_FOHXFLPXBUAOJM
478,elegia recta (mast.) moline and h.p.linder,laricitrin 3-rhamnoside,Elegia recta,Elegia recta (Mast.) Moline & H.P.Linder,UFWGANQPWYXUQI,10.3390/scipharm90010004.,Elegia recta_UFWGANQPWYXUQI
479,elegia spathacea mast,syringetin 3-galactoside,Elegia spathacea,Elegia spathacea Mast.,DPROLROHQRPDHW,10.3390/scipharm90010004.,Elegia spathacea_DPROLROHQRPDHW
480,elegia tectorum (l.f.) moline and h.p.linder,syringetin 3-galactoside,Elegia tectorum,Elegia tectorum (L.f.) Moline & H.P.Linder,DPROLROHQRPDHW,10.3390/scipharm90010004.,Elegia tectorum_DPROLROHQRPDHW
481,elegia tectorum (l.f.) moline and h.p.linder,laricitrin 3-galactoside,Elegia tectorum,Elegia tectorum (L.f.) Moline & H.P.Linder,ODXINVOINFDDDD,10.3390/scipharm90010004.,Elegia tectorum_ODXINVOINFDDDD
482,euphorbia characias l,butyrospermol,Euphorbia characias,Euphorbia characias L.,DICCPNLDOZNSML,10.3390/plants10071468,Euphorbia characias_DICCPNLDOZNSML
483,euphorbia characias l,d-glucose,Euphorbia characias,Euphorbia characias L.,WQZGKKKJIJFFOK,10.3390/plants10071468,Euphorbia characias_WQZGKKKJIJFFOK
484,euphorbia characias l,cycloartanol,Euphorbia characias,Euphorbia characias L.,YABASAWVVRQMEU,10.3390/plants10071468,Euphorbia characias_YABASAWVVRQMEU
486,euphorbia characias l,inositol,Euphorbia characias,Euphorbia characias L.,CDAISMWEOUEBRE,10.3390/plants10071468,Euphorbia characias_CDAISMWEOUEBRE
487,euphorbia characias l,myo-inositol,Euphorbia characias,Euphorbia characias L.,CDAISMWEOUEBRE,10.3390/plants10071468,Euphorbia characias_CDAISMWEOUEBRE
488,euphorbia characias l,hexadecanal,Euphorbia characias,Euphorbia characias L.,NIOYUNMRJMEDGI,10.3390/plants10071468,Euphorbia characias_NIOYUNMRJMEDGI
490,euphorbia characias l,squalene,Euphorbia characias,Euphorbia characias L.,YYGNTYWPHWGJRM,10.3390/plants10071468,Euphorbia characias_YYGNTYWPHWGJRM
491,euphorbia characias l,3-hydroxypropanoic acid,Euphorbia characias,Euphorbia characias L.,ALRHLSYJTWAHJZ,10.3390/plants10071468,Euphorbia characias_ALRHLSYJTWAHJZ
492,euphorbia characias l,jolkinolide e,Euphorbia characias,Euphorbia characias L.,ZXEVPUOHSXARBR,10.3390/plants10071468,Euphorbia characias_ZXEVPUOHSXARBR
493,euphorbia characias l,caffeic acid,Euphorbia characias,Euphorbia characias L.,QAIPRVGONGVQAS,10.3390/plants10071468,Euphorbia characias_QAIPRVGONGVQAS
494,euphorbia characias l,quercetin,Euphorbia characias,Euphorbia characias L.,REFJWTPEDVJJIY,10.3390/plants10071468,Euphorbia characias_REFJWTPEDVJJIY
496,euphorbia characias l,oleic acid,Euphorbia characias,Euphorbia characias L.,ZQPPMHVWECSIRJ,10.3390/plants10071468,Euphorbia characias_ZQPPMHVWECSIRJ
497,euphorbia characias l,phytol,Euphorbia characias,Euphorbia characias L.,BOTWFXYSPFMFNR,10.3390/plants10071468,Euphorbia characias_BOTWFXYSPFMFNR
498,euphorbia characias l,4-hydroxybutanoic acid,Euphorbia characias,Euphorbia characias L.,SJZRECIVHVDYJC,10.3390/plants10071468,Euphorbia characias_SJZRECIVHVDYJC
499,euphorbia characias l,vaccenic acid,Euphorbia characias,Euphorbia characias L.,UWHZIFQPPBDJPM,10.3390/plants10071468,Euphorbia characias_UWHZIFQPPBDJPM
500,euphorbia characias l,myristic acid,Euphorbia characias,Euphorbia characias L.,TUNFSRHWOTWDNC,10.3390/plants10071468,Euphorbia characias_TUNFSRHWOTWDNC
501,euphorbia characias l,palmitic acid,Euphorbia characias,Euphorbia characias L.,IPCSVZSSVZVIGE,10.3390/plants10071468,Euphorbia characias_IPCSVZSSVZVIGE
502,euphorbia characias l,24-methylenecycloartanol,Euphorbia characias,Euphorbia characias L.,BDHQMRXFDYJGII,10.3390/plants10071468,Euphorbia characias_BDHQMRXFDYJGII
503,euphorbia characias l,arachidic acid,Euphorbia characias,Euphorbia characias L.,VKOBVWXKNCXXDE,10.3390/plants10071468,Euphorbia characias_VKOBVWXKNCXXDE
504,euphorbia characias l,ellagic acid,Euphorbia characias,Euphorbia characias L.,AFSDNFLWKVMVRB,10.3390/plants10071468,Euphorbia characias_AFSDNFLWKVMVRB
505,euphorbia characias l,myricetin,Euphorbia characias,Euphorbia characias L.,IKMDFBPHZNJCSN,10.3390/plants10071468,Euphorbia characias_IKMDFBPHZNJCSN
506,euphorbia characias l,quercetin-3-o-xyloside,Euphorbia characias,Euphorbia characias L.,PZZRDJXEMZMZFD,10.3390/plants10071468,Euphorbia characias_PZZRDJXEMZMZFD
507,euphorbia characias l,quercetin-3-o-arabinoside,Euphorbia characias,Euphorbia characias L.,PZZRDJXEMZMZFD,10.3390/plants10071468,Euphorbia characias_PZZRDJXEMZMZFD
508,euphorbia characias l,kaempferol-3-o-rhamnoside,Euphorbia characias,Euphorbia characias L.,SOSLMHZOJATCCP,10.3390/plants10071468,Euphorbia characias_SOSLMHZOJATCCP
509,euphorbia characias l,hexacosanal,Euphorbia characias,Euphorbia characias L.,QAXXQMIHMLTJQI,10.3390/plants10071468,Euphorbia characias_QAXXQMIHMLTJQI
510,euphorbia characias l,cembrene,Euphorbia characias,Euphorbia characias L.,DMHADBQKVWXPPM,10.3390/plants10071468,Euphorbia characias_DMHADBQKVWXPPM
511,euphorbia characias l,3-phenylpropenoic acid,Euphorbia characias,Euphorbia characias L.,WBYWAXJHAXSJNI,10.3390/plants10071468,Euphorbia characias_WBYWAXJHAXSJNI
512,euphorbia characias l,tetracosanol,Euphorbia characias,Euphorbia characias L.,TYWMIZZBOVGFOV,10.3390/plants10071468,Euphorbia characias_TYWMIZZBOVGFOV
514,euphorbia characias l,hexadecanoic acid,Euphorbia characias,Euphorbia characias L.,IPCSVZSSVZVIGE,10.3390/plants10071468,Euphorbia characias_IPCSVZSSVZVIGE
515,euphorbia characias l,nonanal,Euphorbia characias,Euphorbia characias L.,GYHFUZHODSMOHU,10.3390/plants10071468,Euphorbia characias_GYHFUZHODSMOHU
517,euphorbia characias l,tridecanal,Euphorbia characias,Euphorbia characias L.,BGEHHAVMRVXCGR,10.3390/plants10071468,Euphorbia characias_BGEHHAVMRVXCGR
518,euphorbia characias l,sucrose,Euphorbia characias,Euphorbia characias L.,CZMRCDWAGMRECN,10.3390/plants10071468,Euphorbia characias_CZMRCDWAGMRECN
519,euphorbia characias l,junipene,Euphorbia characias,Euphorbia characias L.,PDSNLYSELAIEBU,10.3390/plants10071468,Euphorbia characias_PDSNLYSELAIEBU
521,euphorbia characias l,hexacosanol,Euphorbia characias,Euphorbia characias L.,IRHTZOCLLONTOC,10.3390/plants10071468,Euphorbia characias_IRHTZOCLLONTOC
522,euphorbia characias l,2-hydroxypropanoic acid,Euphorbia characias,Euphorbia characias L.,JVTAAEKCZFNVCJ,10.3390/plants10071468,Euphorbia characias_JVTAAEKCZFNVCJ
524,euphorbia characias l,heptacosane,Euphorbia characias,Euphorbia characias L.,BJQWYEJQWHSSCJ,10.3390/plants10071468,Euphorbia characias_BJQWYEJQWHSSCJ
525,euphorbia characias l,cedrene,Euphorbia characias,Euphorbia characias L.,IRAQOCYXUMOFCW,10.3390/plants10071468,Euphorbia characias_IRAQOCYXUMOFCW
526,euphorbia characias l,cinnamic acid,Euphorbia characias,Euphorbia characias L.,WBYWAXJHAXSJNI,10.3390/plants10071468,Euphorbia characias_WBYWAXJHAXSJNI
527,euphorbia characias l,hentriacontane,Euphorbia characias,Euphorbia characias L.,IUJAMGNYPWYUPM,10.3390/plants10071468,Euphorbia characias_IUJAMGNYPWYUPM
528,euphorbia characias l,tyrosol,Euphorbia characias,Euphorbia characias L.,YCCILVSKPBXVIP,10.3390/plants10071468,Euphorbia characias_YCCILVSKPBXVIP
529,euphorbia characias l,obtusifoliol,Euphorbia characias,Euphorbia characias L.,MMNYKQIDRZNIKT,10.3390/plants10071468,Euphorbia characias_MMNYKQIDRZNIKT
530,euphorbia characias l,"3,5-di-o-caffeoyl quinic acid",Euphorbia characias,Euphorbia characias L.,KRZBCHWVBQOTNZ,10.3390/plants10071468,Euphorbia characias_KRZBCHWVBQOTNZ
531,euphorbia characias l,nonacosane,Euphorbia characias,Euphorbia characias L.,IGGUPRCHHJZPBS,10.3390/plants10071468,Euphorbia characias_IGGUPRCHHJZPBS
532,euphorbia characias l,octacosanal,Euphorbia characias,Euphorbia characias L.,LVXORIXZNUNHGQ,10.3390/plants10071468,Euphorbia characias_LVXORIXZNUNHGQ
534,euphorbia characias l,palmitoleic acid,Euphorbia characias,Euphorbia characias L.,SECPZKHBENQXJG,10.3390/plants10071468,Euphorbia characias_SECPZKHBENQXJG
535,euphorbia characias l,tetradecanal,Euphorbia characias,Euphorbia characias L.,UHUFTBALEZWWIH,10.3390/plants10071468,Euphorbia characias_UHUFTBALEZWWIH
537,euphorbia characias l,p-coumaric acid,Euphorbia characias,Euphorbia characias L.,NGSWKAQJJWESNS,10.3390/plants10071468,Euphorbia characias_NGSWKAQJJWESNS
538,euphorbia characias l,2-hydroxy-3-methylbutanoic acid,Euphorbia characias,Euphorbia characias L.,NGEWQZIDQIYUNV,10.3390/plants10071468,Euphorbia characias_NGEWQZIDQIYUNV
539,euphorbia characias l,germacrene d,Euphorbia characias,Euphorbia characias L.,GAIBLDCXCZKKJE,10.3390/plants10071468,Euphorbia characias_GAIBLDCXCZKKJE
540,euphorbia characias l,δ-cadinene,Euphorbia characias,Euphorbia characias L.,FUCYIEXQVQJBKY,10.3390/plants10071468,Euphorbia characias_FUCYIEXQVQJBKY
541,euphorbia characias l,stearic acid,Euphorbia characias,Euphorbia characias L.,QIQXTHQIDYTFRH,10.3390/plants10071468,Euphorbia characias_QIQXTHQIDYTFRH
542,euphorbia characias l,tricosane,Euphorbia characias,Euphorbia characias L.,FIGVVZUWCLSUEI,10.3390/plants10071468,Euphorbia characias_FIGVVZUWCLSUEI
544,euphorbia characias l,quercetin-3-o-galactoside,Euphorbia characias,Euphorbia characias L.,OVSQVDMCBVZWGM,10.3390/plants10071468,Euphorbia characias_OVSQVDMCBVZWGM
545,euphorbia characias l,octacosanol,Euphorbia characias,Euphorbia characias L.,CNNRPFQICPFDPO,10.3390/plants10071468,Euphorbia characias_CNNRPFQICPFDPO
546,euphorbia characias l,3-hydroxy-3-phenylpropenoic acid,Euphorbia characias,Euphorbia characias L.,GKRWKLQSHRYGHV,10.3390/plants10071468,Euphorbia characias_GKRWKLQSHRYGHV
547,euphorbia characias l,α-tocopherol,Euphorbia characias,Euphorbia characias L.,GVJHHUAWPYXKBD,10.3390/plants10071468,Euphorbia characias_GVJHHUAWPYXKBD
548,euphorbia characias l,sinapic acid,Euphorbia characias,Euphorbia characias L.,PCMORTLOPMLEFB,10.3390/plants10071468,Euphorbia characias_PCMORTLOPMLEFB
549,euphorbia characias l,farnesyl acetone,Euphorbia characias,Euphorbia characias L.,LTUMRKDLVGQMJU,10.3390/plants10071468,Euphorbia characias_LTUMRKDLVGQMJU
550,euphorbia characias l,tritriacontane,Euphorbia characias,Euphorbia characias L.,SUJUOAZFECLBOA,10.3390/plants10071468,Euphorbia characias_SUJUOAZFECLBOA
551,euphorbia characias l,pyroglutamic acid,Euphorbia characias,Euphorbia characias L.,ODHCTXKNWHHXJC,10.3390/plants10071468,Euphorbia characias_ODHCTXKNWHHXJC
552,euphorbia characias l,benzoic acid,Euphorbia characias,Euphorbia characias L.,WPYMKLBDIGXBTP,10.3390/plants10071468,Euphorbia characias_WPYMKLBDIGXBTP
554,euphorbia characias l,docosane,Euphorbia characias,Euphorbia characias L.,HOWGUJZVBDQJKV,10.3390/plants10071468,Euphorbia characias_HOWGUJZVBDQJKV
556,euphorbia characias l,acacetin,Euphorbia characias,Euphorbia characias L.,DANYIYRPLHHOCZ,10.3390/plants10071468,Euphorbia characias_DANYIYRPLHHOCZ
557,euphorbia characias l,ergostadienol,Euphorbia characias,Euphorbia characias L.,QZWBFBIGVJRKSK,10.3390/plants10071468,Euphorbia characias_QZWBFBIGVJRKSK
558,euphorbia characias l,"6,10,14-trimethyl-2-pentadecanone",Euphorbia characias,Euphorbia characias L.,WHWDWIHXSPCOKZ,10.3390/plants10071468,Euphorbia characias_WHWDWIHXSPCOKZ
559,euphorbia characias l,4-hydroxybenzylalcohol,Euphorbia characias,Euphorbia characias L.,BVJSUAQZOZWCKN,10.3390/plants10071468,Euphorbia characias_BVJSUAQZOZWCKN
560,euphorbia characias l,25-hydroperoxycycloart-23-en-3β-ol,Euphorbia characias,Euphorbia characias L.,QVDQRPBOZUHTCX,10.3390/plants10071468,Euphorbia characias_QVDQRPBOZUHTCX
561,euphorbia characias l,chlorogenic acid,Euphorbia characias,Euphorbia characias L.,CWVRJTMFETXNAD,10.3390/plants10071468,Euphorbia characias_CWVRJTMFETXNAD
563,euphorbia characias l,gallic acid,Euphorbia characias,Euphorbia characias L.,LNTHITQWFMADLM,10.3390/plants10071468,Euphorbia characias_LNTHITQWFMADLM
564,euphorbia characias l,kaempferol-3-o-arabinoside,Euphorbia characias,Euphorbia characias L.,RNVUDWOQYYWXBJ,10.3390/plants10071468,Euphorbia characias_RNVUDWOQYYWXBJ
565,euphorbia characias l,"2,3-dihydroxypropanoic acid",Euphorbia characias,Euphorbia characias L.,RBNPOMFGQQGHHO,10.3390/plants10071468,Euphorbia characias_RBNPOMFGQQGHHO
